Player Corvettes Lost: 5,
Player Frigates Lost: 1,
Player Destroyers Lost: 0,
Player Cruisers Lost: 2,
Player Battleships Lost: 0,
Total Player Ships Lost: 8,
AI Corvettes Lost: 21,
AI Frigates Lost: 9,
AI Destroyers Lost: 1,
AI Cruisers Lost: 0,
AI Battleships Lost: 0,
Total AI Ships Lost: 31,
Match Duration: 780.0,
